Rating,Title,Content,Author Name,Date,Year
5.0,Like a new-age Roger Corman B-picture fused with a Grand Theft Auto game (minus the enthralling theft portion)...,"Which means that for fans of those types of movies and games, this should provide satisfactory pleasure for a couple of hours.  Personally, I liked the first one, only cause it had a certain popcorn movie appeal that worked, and from Diesel showing off his skills as a lead in a Hollywood movie.  And this is not to say I don't have a respect for filmmakers trying to capture the spirit and cinematic aloofness as a Corman film would, and GTA III and Vice City are great games.  But the problem lies in that when the action sequences finally come to play, the thrills just aren't there, at least for me.  Despite director John Singleton's need to have two or less-than-two second cuts of feet hitting on pedals, cars changing lanes, characters saying one liners like ""How do you like them apples!"", it comes off as, well, kind of boring.  And Singleton, who is usually better at doing urban drama pictures (and the occasional good remake like Shaft), is un-needed here.  He brings a style, that's certain, as well as a hot-shot Tyrese Gibson (off of 2001's Baby Boy), however it seemed to be lacking something that should have been there, even in the super-charged climax down the highways and streets of Miami.  I suppose for those who put the original on their top ten lists two years back this will be entertaining, and I'll admit I was grinning at a few jokes (and with Ludicrous' all-too-minor role).  Yet, I know this is just one more to add to the lists of upcoming disapointments for this summer's film list. Grade: C",Quinoa1984,2003-06-06,2003
8.0,2 FAST IS FURIOUS!,"Man, I must say...I went into to see this opening day just for the cars, and thinking it was going to bomb. But compared to the first. this movie is great! Cars, Chicks, Action & A WAY better story line then the first one. Paul Walker has improved his acting skills big time and the bad guy in the movie was just great as well. I do not want to spoil it for those who haven't seen it yet, so I will just end by saying that if you loved the first one, your really going to go ape nuts over this one for sure. Money well spent in my opinion! :)",muffyio,2003-06-06,2003
6.071428571428571,FOR THOSE 2 HOURS OR LESS... I WAS ENTERTAINED!,"I liked this movie. Don't get me wrong, The Fast and the Furious was better in my book but this movie was good enough to pay to see. The thing that disappointed me though was the fact that it didn't have a few more people from the first movie. It was cool to see Paul Walker return and the same with his FBI detective dude, but couldn't they get at least a couple more to join for the ride? The cars are sweet but I thought it was funny to see a Cavalier and a Sunfire done-up as these are not true import racers. Once again they failed to include a 90+ Nissan 300zx, but oh well. I don't know why people always complain about the movie as having a bunk plot... they don't seem to understand that it's not easy to make a plot spectacular. That's not the goal of the producers. They just want to give the audience something entertaining. And they did so with both movies. Go check it out. The same people who hated the first one are standing in line right now to see the 2nd... but the difference now is that they are saying it sucked compared to the first! There are some really cool racing scenes and they are (besides the first one) quite a bit different than the first movie. Oh, one more thing... don't bother waiting until the end of the credits to see some cool thing about another sequel or something... there's nothing there. I guess they realized doing it at the end of FATF was a waste because Diesel didn't even sign for a 2nd film. Enjoy the film!!! Then go racing....",fastandthefurious,2003-06-06,2003
6.071428571428571,"Complete, Utter trash","All the previous stuff saying its better are studio plants, as I have never ever dry wretched during a movie. Well, scratch that, yes I did. And it wasn't a horror movie. Oh no, it was during 2 fast 2 furious. I created better dialogue when I was still learning how to write in Kindergarten, I could probably act better than Paul Walker back then too. It is one of the corniest movies I've ever watched, and the only saving factor is the really really gorgeous girl in it.But then again, I can see her on the internet for free",pogoschmiff,2003-06-06,2003
6.071428571428571,2 Embarrassing,"I saw this opening night and I really wanted to like it.  People at my job even made fun of me for wanting to see it, that is how much I was rooting for this film.  Obviously I know this is not Citizen Kane or the even far superior Point Break, but I had hopes of watching an enjoyable summer movie. I enjoyed the first one very much and was not expecting much substance in the sequel.  That being said it was very poor.  The opening race scene is very well done, but the rest of the movie is a mess.  Paul Walker is not bad, but it is hard to enjoy any of the other performances.  The villain (Cole Hauser) is one dimensional and his goons are stereotypical bad guys. One of the reasons the first one worked was because you actually liked Vin Diesel and his team.  It is hard to like anyone in the sequel.  The first one also had a certain style, with nice transitions between scenes (day to night time lapses, nos effects, etc.).  If you don't have your lead actor (Vin Diesel), then at least spotlight the cars, the actual races and enhance the effects.  There are actually only 3-4 real driving scenes.  All they really did was show close-ups of gears shifting fifty times and blur the screen when the nos button was pressed.  The ending is absolutely ridiculous.  4 out of 10 (The opening scene is awesome, thats it).",jutah9,2003-06-07,2003
1.0,2Boring2Crappy,"I saw this movie the other day with more expectations than it delivered. This movie was one of the worst I have seen all year. A lackluster plot and undeveloped characters. If I were to see Paul Walker on the street, I would tell him he owes me six dollars. Tyrese needs to stick to music. This movie was obviously rushed to the box office in a horrible attempt to gross a few million in sequel money. Worst sequel since Meatballs 2. And I mean that.",BobBazer,2003-06-07,2003
6.0,See it with an no expectation and you'll be supriesed.,"If you like the original and you're looking for a decent way to spend a Friday night, see 2 Fast 2 Furious. I have to admit, when the movie began, I thought it was going to blow. I mean, the reviews are bad, and no Vin Deisel!! I really wasn't expecting much. When the movie ended and I looked back on the what I had just watched, I was suprised. No, this movie didn't suck like critics will say. I have to say, I enjoyed this movie more than I did X-Men 2 or The Matrix Reloaded, not because it was the better movie, because my expectations for it were low. Honestly, I thought X-2 and Reloaded were going to be the greatest movies ever made, and when they didn't live up to my expectations, they were both good, I was dissapointed. When 2 Fast ended up being a fun enjoyable movie, instead of the laughably bad movie I thought it was going to be, I realised that the last hour and a half was time enjoyable spent. Bottom Line: see this movie if you want to be entertained........6/10",BillWalsh,2003-06-07,2003
10.0,great movie,this was an awesome movie! the action sequences were off the hook! The cars in it were so cool! This movie was way better than the first one! much more action in this than the first movie. a really awesome movie. Paul Walker is so hot!,swim4eva814,2003-06-07,2003
10.0,more fast more furious,"No matter what, there is no way the first one will ever top this one. The action sequences are far better choreographed and numbered, the bad guys are more dangerous, the plot is better, but has too similar a  sequence of events to the first one, the acting is slightly better, and the cars are faster. There are not as many bad things about this movie as TFATF, but it is still a great movie. It smokes the first one by about 10 miles. I can't wait for the DVD. 7/10. God bless you, john Singleton",SnakeEclipse1403,2003-06-07,2003
9.0,NICE!,"Great fun movie.  Definitely worth the 9 bucks.  More of a standard ""buddy"" movie than the first one with more humor and wordplay, but the action keeps coming.  Tyrese and Paul Walker do a good job of keeping things going without any ""Diesel power"" hehehe.",briginsh,2003-06-07,2003
9.0,its a pretty good film,"I enjoyed the first film and i personally thought this would not be all that good, but i saw it anyway. Although i did notice some errors through out the film such as

:::SPOILER:::

when the car jumps on top of the boat it seems like when they crash they seemed farther away from the land then was shown when they actually jumped it but that could be just me

the comedy is above average and I would recommend seeing it

**** out of 5 stars",hbest4,2003-06-07,2003
6.071428571428571,more of the same in something entirely different,"Whats common in many reviews of this sequal is that it has very little to do with actual street racing.  Ironically, that is about the only simularity it has with its predecessor (along with having the same film lead Paul Walker). The first film was more about Dom Torreto and his crew hi-jacking semi-trucks, he just haapened to be a well respected and skilled street racer.  Conversely, the 2 Fast 2 Furious, is more about trying to catch a money laundering druglord and the two people that will help police just happened to be well respected and skilled street racers.  As mentioned before though, this is where the simularities stop.  The first film was trying (key word being ""try"") to show an authentic portrayal of a street racers life.  The story was simple and focused and attempted to be deep (like with the whole ""team"" being more like a family that neither of the characters have had but always wanted) but at the same time, also be fun and entertaining.  2 Fast 2 Furious, on the other hand, did all it could to be fun and entertaining, and thwarted any attempt at a simple, focused, and deep  story.  This becomes quite clear after the first race when the finish is jumping off a bridge that is half up and the victor wins by literally jumping over the car ahead of it in mid-air (this would have an impressive stunt but since it is quite obvious that the cars were digitally composed in mid-air, it kinda takes the thrill out of it).  Beleive it or not, that is not the craziest thing to happen in the movie.  Anyway, onto the story . . . there is not really much to talk about with the story.  The best way to put it is it begins as a race movie, turns into a buddy/cop movie, turns into Miami Vice, has a little of Canonball Run, goes back to being a race movie, then returns to Buddy/cop movie, goes back to Miami Vice, then turns into Dukes of Hazard briefly, then ends like a buddy/cop movie.  Clearly, any attempt at a well thought out story, or even a cohesive one, took a back seat to create the maximum fun factor (in fact common sense is thrown out the window becuase in the middle of a race, Paul Walker's character does a 180, drives in reverse, then does another 180 to face forward just before going onto a off-ramp).on a personal note, I found it rather disturbing that the mustang, corvette, Baracuda, and Camaro all got destroyed while the evolution and Eclispe escaped unscathed.  ALso, they had the 2003 Viper in it for only about a total of 20 seconds racing against the evolution and eclispe and amazingly, the viper stayed behind (an example of the direcotr, writer, producer, whatever completely ignoring cold hard facts: none of the cars racing against the new Viper could have kept up with it period).",illeatyourdog,2003-06-07,2003
10.0,Awesome! go see it!,I saw this movie last night and i gotta say it is better than the first and it's probly one of the best movies ever made! if u got the time go see it in the theatre DO IT! dont wait 'til it's too late and u have to wait for it to come out on video! trust me if u like those kinds of movies its worth the $8.25 er whatever it is in ur area!,nellys_lil_luna_chick,2003-06-08,2003
4.0,Once again proving that John Singleton is a 1-hit wonder...,"If it weren't for Boyz N Tha Hood, Singleton would be unheard of. I'm pretty certain the name has gone to his head. I'd read a week ago where he seems to be of the opinion that he was going to literally change the face of streetcars with everyone wanting to follow the styles in this movie. While I can't speak for anyone else, I can for myself and that is; if I won any of the cars in a contest, I'd have them stripped of their paint and resprayed right away. They were godawful. Now, onto the movie itself. The story was silly, the acting about as good as the first (take that how you want to), the dialogue horrible, and the cinematography was not as exciting, fulfilling or flawless as the first. **SPOILER** The best black mark against the shooting of it was the scene where they race into a compound and the Lancer breaks through the steel barrier. It's bad enough to imagine this happening and the result being no front end damage, but when the scene isn't cut quick enough and you actually SEE the vehicle get damaged, only to see the damage wiped away next shot is unforgivable. Ludicrous as an actor? Please. Having a rap star act is as bad as having an actor rap. Tell me he wasn't hired due to supposed 'star power' only. Don't go to this movie, even if you are a fan of cars (which I am).",nivek_nailgun,2003-06-08,2003
10.0,A lot better than the first.,"I say it's a lot better than the first because of a number of reasons. The first, and main overall, was because Vin Diesel WASN'T in it. That totally fixed up the whole movie. The first movie seemed like it was centered on him with his bad ass/whiny attitude and hot temper. Plus, there really wasn't no plot to hold anything together. Cop meets street racer, cop makes friends with street racer, all of a sudden there's a Chinese bad guy.This movie improved big time, and I'm not only saying that because of the cars and the girls. There was a plot, the movie didn't get boring after a certain period of time either. It felt like watching Grand Theft Auto: Vice City missions, which is another reason why I thought the movie was better. Also, Tyrese's collaboration of bas ass and comedian really made it good. I'll definately buy this DVD.",The_King,2003-06-08,2003
10.0,better than 1,"This movie is how you make a sequel. Cooler cars, better story, and better director. The story was so much better that the first one. I was a little worried when I saw the trailers, but I was fully satisfied leaving the theater. If you like cars...see this film.",balmacedajohn,2003-06-08,2003
8.0,"Simple minded, summer escapist fair.","Having no expectations at all for `2 Fast 2 Furious,' seeing it was a surprising venture-it was actually good. It wasn't as serious as its predecessor, `The Fast and The Furious.' However, it was a likable summer escapist film that was more fun than the original.  It gives its audience a two-hour adrenaline rush and it is this summer's most exciting motion picture, thus far. 	`2 Fast 2 Furious' picks up two years after the previous film, where Brian O'Conner (Paul Walker) has quit the force and is living in Miami, street racing by night. When his former boss, Agent Bilkins (Thom Barry) shows up with a job, he can't refuse it because would wipe clean his former criminal record that he created while in Los Angeles. Brain's job is to drive a carload of money for a crooked importer/exporter named Carter Verone (Cole Hauser), who has made millions off of drug trafficking. But Brian can't do it alone-he needs the help of an old friend named Roman Pearce (Tyrese Gibson), who has spent several years in prison for boosting cars and is now on parole. The pair tares up the black top wherever they go as they help the U.S. Customs track down Carter before he gets away. 	Director John Singleton took the reins from director Rob Cohen to make this sequel. It's somewhat unfamiliar territory for Singleton whose primarily only dealt with more serious issues in cinema-perhaps he wanted to have more fun and take a break from films like `Baby Boy,' and `Rosewood.' But he does a great job at filming crash scenes, however absurd as they may be.	Walker reprises his role as Brian, the once cop, now full-time street racer. Walker is slick as the main character, but somewhat ridiculous too as he dresses like a thirteen-year-old and has just as much ambition in his life. Gibson joins `The Fast and the Furious' series as Roman, a tough guy with an attitude. His character is far more likable than the Vin Diesel's character because he brings to the screen a better blend of humor with his hard-ass nature. It's hard to miss the gorgeous Eva Mendez as Monica Clemente, an inside agent in Carter's life. And rap singer Ludacris joins the cast as Tej, a former street racer who now only sets the deals for the racers as a booker. 	Unlike `The Fast and The Furious,' this sequel is actually more enjoyable than the first. The original came off as overly macho at times, mostly because of Diesel's character, which made it annoying to watch. `2 Fast 2 Furious' is just pure fun from beginning to end-it doesn't come off as too serious and it doesn't go over the top with simple one-liner's and campy action sequences like `XXX.' This film's action sequences look real, but there is no way in hell they could ever happen. The car chases, however spectacular, are as highly preposterous-a racer crashes while driving at a high speed and doesn't get a scratch. Also, one car gets caught between two tractor-trailers and ends up getting caught under one of the trailer's tires and is crushed. But no one seems to care that the driver must have been killed. Guess we're not supposed tohe was a bad guy, anyway.	Although amazingly silly, `2 Fast 2 Furious' is still a good bet if you are looking for simple minded, summer escapist fair. ***",ilovedolby,2003-06-08,2003
8.0,Great shallow fun (8/10),"Call me stupid, call me a teenage boy (which I am), tell me that I have bad taste in movies (this is questionable, and its up to you, really), and tell me that I am part of the ADD generation ('tis true I tell you), but goddamnit I loved this movie. Sure, there is no substance, and sure it is shallow beyond belief, but I just loved it. Let me tell you why.I love cars. This is not a secret. And even though these aren't Mercedes, or BMWs, they really are amazing machines. The amount of money that these characters (well filmmakers, really) put into these cars is astounding. There should be no question at all as to where the 100 million dollars that they spent on this movie went. The cars are beautiful machines. And to me, watching these cars race at such high speeds, may be the equivalent of listening to classical music, or reading a good book to someone else. I do enjoy both of these things though. The action scenes here are better than the first time around. From the opening street race, to the grand finale, the action is bigger, better, and more stylized. John Singleton is definately a better director than Rob Cohen. He infuses style throughout this flick, and just makes it a fun time. Another thing to note about this film is that it doesn't take itself nearly as seriously as the first film. As for the characters, I loved them. Paul Walker is back, and he is great as Brian. He is easy going, laid back, and he is just having a fun time. Tyrese is a GREAT replacement for Vin Diesel. He has the same no-rules attitude, but he is substantially more likeable. He is extremely funny, and he provides a great action movie performance. Ludacris is also a nice new edition. He is also funny, and he shows that he is a much better actor than both Ja Rule and DMX combined. Both Eva Mendes and Devon Aoki aren't given much to do, but they are nice eye candy, and provide solid counterparts to our male leads. Cole Hauser also turns in a delicious performance as the typical bad guy. He is fun to watch. Everyone else is kind of just there, except for Thom Barry and James Remar who are good as the two head Customs and FBI agents respectively. What didn't I enjoy? The scene with the rat (see it and you will know what I mean) is a little out of place, but still decently enjoyable, and there are a few scenes (such as the card playing) that are thrown in there that could have been pulled out. But other than that, as far as I am concerned, it is a fun, fast, and action packed summer ride. I would also like to mention that I loved the music that played throughout, and I am not that big of a rap fan. In the end, criticize me if you want, or call me names but I am not budging. I loved this movie.2 Fast 2 Furious: 8/10 The First One Received The Same Grade As Well.",mhaddad-1,2003-06-08,2003
8.0,High Octane Action,"Spoiler Within.

Probably the best way to enter a movie like this, is to not expect the best acting in the world. And also not to expect the best plot in the world. The true objective is to provide intense action scenes that will create a movie appealing to people that are about 16-25 years old.

Based on this requirement, the movie succeeds at what it intends to do. It has plenty of high paced action and racing sequences, it has lots of beautiful women, and it has REALLY nice cars. For true fanatics, it might be worth it to see the movie for the cars.

Anyway, the acting, direction, and cinematography are just about where they are expected to be. Where this movie excells, is its wealth of incredible racing sequences. The best one is probably the one that opens the movie, but the other sequences are entertaining and worth watching as well.

As you go to see this movie, do not expect it to be something that its not. It will not be the next Godfather or anything, so don't expect it to be. If you go in with this attitude, you should exit the theater pleased with the experience. And if not, you probably were not in the target audience, so the movie was not aimed at you.

Rating: 4 or 4.5 out of 5 for racing fans. 3.5 or 4 out of 5 for people 16-25 3 out of 5 for most other people",darkcarrington,2003-06-08,2003
6.071428571428571,2 Muddled 2 Enjoy,"First of all, this film is not nearly as good as the original 'The Fast and the Furious', and the film's major flaws are the absence of original characters who were fun and interesting. Most notably, Vin Diesel. The thin plot centers around ex-cop Brian O'Conner (played by the very wooden Paul Walker) who is called back to infiltrate some sort of illegal operation. I'm not to sure what, because the plot was confusing. He gets to choose his partner and he selects a long lost buddy named Roman (played by the enjoyable Tyrese). This is where I'm guessing Vin Diesel would have returned. They are assisted by under cover agent Monica Clemente (played by the heavenly Eva Mendes). There is alot more racing in this one. But I'm not about the cars, I'm about the chicks. And the ladies don't get very much screen time. Which was another major flaw. Eva Mendes's character was undefined, first she's kissing Paul Walker and then suddenly the relationship is all platonic. I was like...wha? It's 100 minutes of racing and horrible acting from Paul Walker. Tyrese was fun to watch. I look forward to seeing him in other movies. As was Ludicris. John Singleton's directing was pretty good, but he didn't have much of a script to work with. As I stated before, the original is much better. Decent plot, hot chicks, all that good stuff. My advice to you is to avoid this movie like the plague.RATING: *1/2 out of ****",obiwan2005,2003-06-08,2003
6.071428571428571,This Is way better than the first,I saw this on Friday June the 6th and must say it was way better than the first because it had a lot more action and way better stunts. The acting was a little questionable at times but overall i give it 2 Thumbs Up.,NewGuy2002,2003-06-08,2003
6.071428571428571,"Tense, fun, and a pleasant surprise","I had cringed for months in advance.  I was expecting this movie to flop because it seemed like nothing more than a cheezy action flick.  Well, I was pleasantly surprised.The movie itself is fast-paced, and the cars beautiful (though I hated seeing the Skyline depart so soon).Brian O'Connor, having tried to leave his past behind, is offered a deal-take down the bad guy or go to jail.  The acting and characters are likeable and the bad guy is especially menacing.  From the moment you see how menacing he is, you are kept on the edge of your seat till the end.Overall, I'd rate it a 7 out of 10.What it loses in points are some scenes where the racing is a little impossible (like the bridge scene in GISS 2000), but it's still fun.  The styles of the cars and the characters clothing seem a bit cliched, but not cheezy.  Finally, some really nice cars-a beautiful Yenko Camaro and a Hemi Challenger, along with the Skyline-get wrecked.  But, you still have fun.",cluosborne,2003-06-08,2003
6.071428571428571,I have my guilty pleasures,"I have to admit i enjoyed The Fast & The Furious and i enjoyed 2 Fast 2 Furious. I think in order for someone to watch this movie you cannot take it seriously, you have to walk in to have a good time at the movies. Alot of people do not like the first one of this one but i think they look for the Oscar quality of the movie and you cant do that here. The story is about former cop Brian O'Conner who is now racing in Miami illegaly and when he gets busted Agent Bilkins(from the first) asks him to drive for a local import export dealer to bring him down. He recurits his old buddy Roman Pearce(tyrese).Together they drive for Carter Verone(Cole Hauser)and meet problems along the way. All together it is a fun movie that you can leave your brain at home to watch.in all i give it ***outof****",cmw121087,2003-06-08,2003
10.0,more fast more furious,"This one was way better than the first, I don't care what all you other pladough brains say. It had better cars, women, plot, bad guys, and action. You should still watch the first one before you see this, even if it wasn't as good, if you want to get some of the stuff they talk about in this film. As far as the plot goes, it's a lot more interesting than a boring theft of electronic equipment. You're much more rather to watch a movie where the good guys are up against meaner and more dangerous bad guys who really have the thrill of danger in them. Actually only Verone did a good job showing that off, but the rest didn't do bad. Action sequences are what really smoke the original. Finally, a circuit race, and more amounts of races instead of cheesy talking for almost a whole act. I'm glad they improved on the races and action, otherwise I would have hated this movie. God Bless you, John Singleton.",SnakeEclipse1403,2003-06-09,2003
8.0,serious adrenaline pumping action.,"What can I say - I loved it.  It didn't have as much of a plot as the first but the writers definitely did a good job in linking the two movies together where Paul Walker's character is concerned.  Much more action with completely awesome racing scenes from start to finish.  Humor was more pronounced in this one compared to the first.  Bravo, all around.",ACMcC24,2003-06-09,2003
7.0,It outdid my expectations. The storyline was more developed.,"When I first heard that the sequel was coming out, I immediately wondered what cast members would return. I was surprised by Dom not returning but then again that was due to behind the scenes payment negotiations between the production company and Vin Diesel. Anyways, this story focuses on Brian O'Connor and does a good job of that. Where the original did not give alot of character development to O'Connor, this film took the time to explore his past and give him much more development. The storyline was also much more mature and had a higher level of intensity. In the first, we got introduced to the world of street-racing and how it works so now we have moved ahead, we know what it's like and how it's done so it doesn't need to be explained. The car chases were also much improved over the original, credit to the direction. Overall, this movie surpassed my expectations by more than a ""quarter mile"". Whether or not there will be another one, well, I don't know but if this is an indication of a continuing storyline franchise with Brian O'Connor, I think it could work.",JeffTylerSmith,2003-06-09,2003
