Rating,Title,Content,Author Name,Date,Year
7.0,I found this more enjoyable then the first,"Really liked the opening of this movie.Great intense race scenes, I loved that first race scenes was great and very tense at times. The whole movie was really fast paced and it wasn't really action packed from start to end, there had some story in the middle. I'm not sure about the torture scenes, it seem a little odd in this movie and they also added some humour in this movie. FBI wanted Brian O'Connor team with old buddy Dominic but we know it not going start of well as they need to team and go under cover to bring down a Miami drug exporter in exchange for clear records. Some great action sequence in this movie I found this more enjoyable then the first.",atinder,2013-07-24,2013
6.24,2 Fake,"I like most of the Fast & Furious stuff to varying degrees, for some expert mechanics in the camera and nothing more. Once Vin Diesel came back on board, the stories 'matured' to just generic crime stuff, losing the youthful world, on the other hand the mechanical execution improved.This is poor in the usual, expected ways, it is intended for a teenage audience so the dynamics reflect a teenage understanding of how things work. You'll see that in just the opening race, where no one is older than 25, the race takes place through empty streets, with no actual life anywhere. Miraculously how, kids have bust into the control room of a lifting bridge which they lift to spice up the race, just like that. And in the end the parent-cops show up to break off the party.In the end, who cares about a stupid plot with a drug kingpin? I'd love to see a film like this that just revels in the hyper world of mindless chrome, girls, music and engine roar, a Spring Breakers of cars that didn't sugarcoat the danger to soul. Tokyo Drift came close, but again no.But what really kills this, all else conceded, is how devastatingly poor is the racing action. It would vastly improve in the next one, and over time, as the special effects, editing and production design teams would gradually change. But here the maker and his team embarrass themselves. The motion detail, backgrounds, impacts, and virtual camera in the driving are on a Power Rangers level. Nearly all of them were replaced for Tokyo Drift, for good reason.This is the Batman and Robin of the franchise, lame from start to finish, and coming so early it's a miracle it didn't kill it off.",chaos-rampant,2013-07-28,2013
7.0,I didn't miss Vin Diesel,"And people acclaiming that this flick sucks because Vin Diesel isn't in it, sorry but Cole Hauser (Carter Verone) did a hell of a job and was more believable then Vin. Nevertheless, I liked this flick more then part 1 just because we do see old timers like the Dodge Charger and the Chevrolet Yenko doing their stuff. But to be honest, it's not all about cars, the story has to be good too and this time the story was more suspenseful without the cheap clichÃ©s from part 1.Brian O'Connor (Paul Walker) is no thrown out of service as a cop due the end of part 1 and so this picks in on that ending. But of course the cops need a good driver and Brian is asked to do the job, he will only if his old friend Roman Pierce (Tyrese Gibson) can join him. And so their of to a mission with undercover agent Monica Fuentes (Eva Mendes). I liked the acting especially from Cole and the two friends Brian and Roman. Eva Mendes sadly couldn't attract me to her character. She wasn't convincing and for me was just in this flick to show her body which she does a few times. The effects used were sometimes pure CGI but it didn't bother me at all and there were some nice stunts done with the cars. Maybe the ending with the boat and the car was a bit exaggerated. I just don't get it why everybody was asking for Vin to return (which he did). He outpriced himself here in part 2. Here the characters did work. Whatever, people may say what they want but this one I liked except for Eva Mendes.Gore 0/5 Nudity 0/5 Effects 3/5 Story 3/5 Comedy 0/5",trashgang,2013-09-18,2013
10.0,Best Fast & Furious So Far Honestly,"Okay so what really counts is realism in my opinion. When he's revving the engine out and actually doing more than 100mph, I want the speedometer to report accurately. It's a little unrealistic but hey it's still a fun movie! The muscle car races are excellent and I recommend the movie to most people who enjoy fast cars and cute girls. The next movie should include more extended periods of engines revving and exhaust like the movie ""Bullet"". That movie had one of the most epic car chases ever on camera. Key point being realism, they actually video taped them in real life. Not in a CGI booth etc. More engines, revving, and lots of revving and volume! Rumbling of the exhaust of the engines. So in the theater we not only see the fast cars, but FEEL the engines rumbling in our seats. How about a movie that the guy is a test driver, he's running super sports cars across the nation from new york, to California. California to Bahamas etc while all the way bad guys are attempting to steal the cars. That's when verone and dahm and the gang come in to escort them across the nation. High speed racing across the nation like ""Cannonball Run""!!! Shelby Cobra GT500s or 1979 porsche 959, or 1995 lamborghini countach, or 1995 Ferrari F50... Cool amazing classics!!! Lots of flames from the exhaust and lots of cute girls screaming and enjoying the ride!!! Good LUCK!",jeff-horton09,2013-10-18,2013
4.0,missed Vin Diesel,"Vin Diesel is gone. Almost everybody is gone. Only Paul Walker is back and he looks alone. It's sad to see this. Brian O'Conner (Paul Walker) is no longer with the police force. Miami police wants him to go undercover to bring down drug lord Carter Verone (Cole Hauser). They already have undercover agent Monica Fuentes (Eva Mendes) in the gang. She introduces Brian and his friend Roman Pearce (Tyrese Gibson) as the new drivers.How does this compare to the first? This depends on what you liked about the original. If you liked the pretty cars, then this one has more and faster and furiouser racing. If the first one was about the characters and the chemistry between Walker and Diesel, then this one is a big step backwards. It's nothing more than a lot of car chases and there are other movies that do it a lot better. The characters don't hold much interest.",SnoopyStyle,2013-11-09,2013
5.0,A nice sequel...,"""2 Fast 2 Furious"" is the sequel of ""The Fast and the Furious"" and I think that it was a little worse than the first one. In this movie we have again the ""classic"" gang but a new person arrives and this is Tyrese Gibson who plays as Roman Pearce a friend from the childhood of Brian O'Conner. They both want to clear their records and to do that they have to find and bring down a Miami drug exporter.I liked very much the interpretation of Eva Mendes as she is a new person in this movie and I think that Paul Walker and Tyrese Gibson did their best to make this movie entertaining and interesting but in some moments I got a little bored. I believe that the first movie had more action than this one and that was something that I did not like it.",Thanos_Alfie,2013-11-10,2013
5.0,This movie came 2 Fast and 2 Furious without thinking if it's going to be a good movie. This movie crashed and burned.,"When the original 2001's The Fast and the Furious opened, it was the surprise hit of the summer and then become one of the largest selling DVDs of that year. So in it was no brainer for Universal to make a follow up film. Unfortunately things didn't go the way, the studio and fans of the film would have liked it. First off, the movie biggest draw, star Vin Diesel wasn't in it, due to him wanting a bigger paycheck. After Diesel dropped out, Rob Cohen, director of The Fast and the Furious, also dropped out of the sequel and replace by John Singleton. The movie decided to go on without them with Paul Walker, the only star returning for the sequel. Don't get me wrong, Paul Walker isn't the worst actor, but in no way, can he carry the film on his own. His acting is mediocre, at best. Rest in Peace, Paul Walker. It's not like Vin Diesel is any better. What the film need was two leading stars that can work best off each other. This movie didn't had them. Tyrese Gibson was OK in his role, as Brian O'Conner's (Paul Walker) new partner ex-con buddy Roman Pearce, but his character was more annoying than charming. Tyrese brings a lot of well needed humor is this film that is, for the most part, fairly dry. He was more bruins than brains. Roman shooting at a DEA agent at one point in the movie seem really stupid, but they love to play it off as smart, because it was done to not blow their cover. If a real undercover cop shot at the law, no way, would they be freed. They would be jail or shot at site. Most of the rest of the cast aren't really worth mentioning. The villain is forgettable. The two leading ladies such as Devon Aoki who plays Suki in the film and Eva Mendes are mostly eye candy. The film focuses too much on the scantily clad babe, anyways. The story goes like this, after the events of the first movie, ex-cop Brian is forced out of the police department for letting the criminal go. When he is caught by the police again after series of street racing, he is recruited by them to track down a cruel Miami import/export dealer Carter Verone (Cole Hauser) exchange for his records to be cleaned. Most of the action scenes are pretty laughable and unrealistic. The audition scene was just bizarre. You have a dealer trying to keep a low public profile as possible as he goes about conducting his business, but instead of a quiet audition, he sends a bunch of his drivers to race on a public daylight freeway simply to determine which of them would be the most reliable driver to help him sneak his laundered money out of the country! The Verone's money laundry scene where Tej, Jimmy and Suki, and many other street racers, create a diversion that allows O'Conner and Pearce to sneak away in different cars is so awfully bad ridiculous. The car racing culture portrayed in this movie doesn't exist. Sure, people race cars, but do they have several thousand people watching it, without the cops knowing. No way. Even if they did do it, there is no way for a race to be that long, in real life, without hitting traffic. The charm of the original, were some realistic racing scenes. Most of those in the sequel are done on computer with only the actors placed in motionless cars against a blue screen in order to add the CGI later on. The racing scenes are so fake CGI looking. Another thing, just because you have nitro in your tank doesn't make you go into light speed, Han Solo. As a car guy, the cars in this movie was just too gimmicky like the whole pink Anime car or the Orange Julius car with televisions. Real gear heads would know that Neon lightning was bad for racing. The convertible is a poor choice for racing since they are weaker, more prone to flexing, and are heavier than a normal hard top car. A race car wouldn't have fancy neon lightning, sound systems, or gadgets like that. A real race car would be stripped down to save weight. Heating, A/C, safety systems, low emission systems, and yes, television would be gone to make the car, faster. People that decorate their cars are ricing or Ricers. Not good racers at all. Rear spoilers just hinder performance for front wheel drive cars. The choice of cars are bad. They are not even fast in a modern sense, unless you count 85 mph as fast, compare to other cars at the time reaching 140 mph. I didn't like the camera shots, such as the upside down scenes. Why were there in the first place? It wasn't that too. First off, I'm in disbelief that this was directed by John Singleton. A promising young black director back when 1991's Boyz in the Hood appeared, he has now been completely quiet by Hollywood. This movie make minorities look like dumb thugs without any substance. Most of the supporting cast, like Tej Parker (Ludacris), and Roman Pearce would return in the oncoming sequels of this movie franchise such as 2011's Fast Five and 2013's Fast and the Furious 6. Did this high-octane thrill ride run out of gas? No, but it was indeed mindless entertainment. Over analyzing a movie that was intended to be mindless fun seem pointless, but this things need to be pointed out. It looks like a video games, but even Grand Theft Auto and Need for Speed had a better story than this. Not recommended, except if you're a car addict, even so you might find this bad. It's probably the worst of the Fast & Furious movies, so far. So drive away, and get Fast Five or Fast 6, instead.",ironhorse_iv,2013-12-10,2013
4.0,More Of The Same,Wow a sequel to a film that didn't have enough material to fill out 90 minutes in any satisfying way and appeared to be a feature length video from MTV . How would a film company approach this from a different angle ? Bare in mind that this was before 3-D was making a come back so fleecing cinema audiences by charging them slightly more for the loan of special specs wasn't an option so the producers have made the exact same film about a former cop who is addicted to speed racing infiltrate a criminal gang except this time they've changed the location from Los Angeles to Miami . Wow that is like so totally awesome dude . It says something that the average cinema goer seems more inventive than the people who work in Hollywood . Do I have to write any more . I should have just copied and pasted my review on the original film and no one would have noticed any difference . I didn't notice any difference between this movie and the first one . Well apart from the fact that bald muscle bound non actor wasn't in it,Theo Robertson,2014-02-21,2014
6.0,Almost as equally entertaining as the first film,"With the help of Paul Walker and Vin Diesel's chemistry and some intense racing scenes, Rob Cohen's The Fast and the Furious (2001) was an instant hit among racing fans. And like most franchises with critical financial success, a sequel started to be put into the works. Similar to many other sequels, it was distributed two years later and it's difficult to say whether it pleased fans as much as the first one did. According to this site, this is lowest score the franchise has. It wasn't bad at all but it was missing a few elements of the first movie, which left a more entertaining feeling.The story follows ex-cop Brian O'Conner (Paul Walker) back to Miami from Los Angeles where he's enjoying his time racing street cars only to be pulled back by the authorities that he dropped. Heading the authorities is Agent Bilkins (Thom Barry) from the first installment and this time he wants O'Conner back one more time to take down a drug lord. And O'Conner can't refuse because he'd go to jail if he didn't accept. Plus, if the drug lord is turned in, all of his criminal charges will disappear. Why does this plot sound like Vin Diesel's xXx (2002) plot line (except it doesn't deal with a drug lord)? Speaking of which, why didn't Vin Diesel return? That's one thing that this franchise consistently needs. Paul Walker is the central character but Vin Diesel's presence was the icing on the cake.Is was nice though that the writers kept the continuity together. The characters do reference material from the first film which shows the producers want to keep the story going and not divert completely from the original. But if there's one thing that comes into question, it is the concept of getting caught having a love interest in the business. This happened in the first movie and it blew O'Conners cover. Here the same thing happens in a similar way. You'd think the lesson was learned. Sigh. The new interest is Eva Mendes and she plays her character well enough. Accompanying O'Conner is Roman Pearce (Tyrese Gibson) an old friend who originally has a grudge for some of his own issues. Even with this though, their chemistry works well.Playing the drug lord is another interesting actor - Cole Hauser. He has a very smooth deep voice and resembles a very young Tom Berenger. He's also able to make his character seem dangerous enough to hurt someone. That's it for characters. The music produced by David Arnold of Stargate (1994) sounded better than BT's score from the first film but it wasn't evident enough. Barely heard a thing. As for action scenes, the racing is still fast paced and contains much of the same film making as the first, which kept the feeling the same. Other than that, the story feels the same as before but without Vin Diesel. It's not a bad follow up to the first movie, but not casting Vin Diesel wasn't smart - it's like missing a piece to a puzzle. Other than that, it's still a decent watch with better music and well-staged action sequences.",breakdownthatfilm-blogspot-com,2014-02-28,2014
6.0,2 Fast and 2 Vigorous,"I haven't watched the first Fast and Furious movie and this sequel was actually the first one in the series that I have watched. From what I recall, it is a somewhat fun movie about former cop Brian O'Conner (Paul Walker) who teams up with ex-con Roman Pearce (Tyrese Gibson) to defeat Miami-based drug dealer Carter Verone (Cole Hauser).This movie has that an adrenaline rush that gives you an edge-of-your-seat excitement, with the entire racing sequences a heart-pounding and vigorous experience. The plot about trying to bring in the ex-con gives the film a touch of suspense and intrigue.The acting was all right, but I thought some of the characters, especially the girls, didn't serve a real purpose in the movie other than providing eye-candy. There isn't a good deal of character development and I thought the rap music and people trying to act cool were annoying.Watch this movie for the race scenes and the trying-to-catch-the-bad-guy element, but don't expect too much from the overall acting.Grade C+",OllieSuave-007,2014-08-11,2014
8.0,A good Action Movie,"This movie has been getting real mixed reviews .... personally, I like this movie. I thought 2 Fast 2 Furious was a damn good movie. I thought the storyline was pretty cool it is about fast cars, hot women, cool guys, and tells us what happens to Brian O'Connor (Paul walker) after the 'open' ending of the first movie. There are absolutely awesome action shots and much movement in the plot to make it interesting to watch. To those of you who thought it was not really good, maybe you should watch it again and give it a another shot, it really is a good movie. The only thing i personally didn't like is that Vin Diesel was not in this movie. But he comes back in the new movies so thats good.",heatherwthurman,2014-11-10,2014
2.0,2 Fast 2 Furious,"2 much bling 2 much ka-ching! the hyper neon lit sequel bursts onto your screen dripping in so much hip hop/rap culture you'd think they were trying to tell us something. Seriously this film is uber ridiculous, its like a toy commercial, a comic book, its the 'Batman and Robin' and 'Batman Forever' of the car chase genre. I was looking to see if Joel Schumacher had a hand in this eye sore.

The initial street racer sequence is the prime example of how utterly cheap and tacky this film is. Each racer is colour coordinated to their car, in other words one female driver is dressed head to toe in shocking pink (cos she's a girl you see). Her Honda 2000 is also customised completely in pink, her pit crew are all dressed in slutty pink attire (I quite liked that), the cars interior is completely pink and even the exhaust flames when the car accelerates are pink...really? come on this has to be a Schumacher job.

So each driver is colour coordinated, one is all pink, one is all gold, one is all red but Walker lets the side down in his t-shirt and jeans. Everything about this film is all about street cred and bling, its god awful. The people in the street racing scenes consist of skimpily clad females (more so than the first film!) and bros with afros in baggy pants, it really is a complete stereotypical nightmare...in neon.

The plot seems to be exactly the same as the first film too, Walker must again go undercover and infiltrate a drug dealers setup to bring him down. This time he isn't a cop but he still thinks he's Keanu Reeves and his speech pattern has become wildly street wise, lots of 'bros' and 'cus' with lots of hip hop handshakes.

The problem with this film aside from the horrendous visuals and acting is the fact its pointless. There aren't really any street racing sequences bar one, even that is stupid because the film gives the impression a Mitsubishi EVO would struggle against a Camaro. Look US muscle cars can't beat Jap super saloons people!! US cars are bricks with V8/6 engines that go nowhere. There aren't really any outstanding stunts and what there is is CGI or greenscreen enhanced, and that includes the small racing sequences. Also the chase sequence at the finale is hilarious because its very clear the cars are all travelling very slowly. I know they can't really go at 120MPH+ the whole time but its so obvious! crawling along the highway with a bunch of cop cars right on there bumper lol! yeah right that's thrilling.

The finale is dull, the characters are dreadful, its chock full of hip hop tracks...in short its an absolute babyish mess that appears to be catering for one specific audience...oh did I mention its all in neon. The Miami setting is perfect for this camp looking mess in all honesty, I've never seen so much brightly coloured crap, and I hate how Walkers Skyline is full of blue neon ugh. Its a crime what they have done to some of those cars, hideous. Just label this under Grand Theft Auto: Bling Heist.

2/10",phubbs,2014-11-22,2014
5.0,A Good Sequel,"The second film in the Fast and Furious series is, by all accounts, a much better movie than its predecessor. It's still exceptionally juvenile, but that is less prevalent due to a more solid story, a lot better pacing, and a much better companion character than Dom.Picking up where the last film left out, Brian O'Conner is on the run after casting aside his badge. In order to get by, he travels America doing street races for cash. When he gets to Miami, everything goes south when he's caught by police and dragged into an investigation. Forced to go undercover to get evidence against the head of a cartel, O'Conner brings in a friend from his childhood to help him race his way into the bad guys good graces.The plot is kind of the same as the previous film, but as I said, it's a lot more solid. There's not a lot of doing nothing and going nowhere as in the first film. This one fires on all cylinders and doesn't let up till the end. The pacing is light years beyond where it was before, with enough racing and good action sequences to keep you on the edge of your seat, while still carrying a (lackluster though it is) plot.And the action is where this movie shines. The first movie's focus on drag racing wasÂ…well, a drag. Drag races aren't exciting to watch. This film is a little about drifting, though a lot more about street racing. These scenes are much better directed and more engaging than anything from the first movie, with an actual sense of speed being created.Paul Walker is still as boring and generic as characters come, but Roman Pearce (played by Tyrese) is both hilarious and pretty memorable in the long run. He pretty much makes the movie.It's not a great movie, nor is it technically a good movie, but 2 Fast is a fun movie. It's full of dumb moments and stupid dialog but it seems like the series understands that awesome cars, hot chicks, and ridiculous action can compound to create the kind of escapist experience that most guys, the demographic this is aimed at, tend to enjoy.There's hope for future movies in the series yet!",sn319,2014-12-06,2014
